date,nee,qc,Day,T,Rg
01/01/2012 00:00,1.204437,2,1,11.52,-0.14
01/01/2012 00:30,3.677261168,0,1.020833333,11.57,-0.43
01/01/2012 01:00,3.406602426,0,1.041666667,11.52,-0.43
01/01/2012 01:30,2.764843676,0,1.0625,11.47,-0.43
01/01/2012 02:00,3.006593643,0,1.083333333,11.32,-0.71
01/01/2012 02:30,3.163740031,0,1.104166667,11.21,-0.43
01/01/2012 03:00,4.772842682,0,1.125,11.37,-0.71
01/01/2012 03:30,1.204437112,1,1.145833333,11.42,-0.71
01/01/2012 04:00,1.732408348,0,1.166666667,11.42,-0.71
01/01/2012 04:30,3.971745591,0,1.1875,11.42,-0.43
01/01/2012 05:00,2.044497548,0,1.208333333,11.32,-0.14
01/01/2012 05:30,2.191794831,0,1.229166667,11.32,0.14
01/01/2012 06:00,2.621708856,0,1.25,11.32,0.14
01/01/2012 06:30,2.15662591,0,1.270833333,11.26,0.14
01/01/2012 07:00,3.81959046,0,1.291666667,11.06,0.14
01/01/2012 07:30,4.873359281,0,1.3125,10.96,0.14
01/01/2012 08:00,4.663799495,0,1.333333333,10.96,0.21
01/01/2012 08:30,4.968732137,0,1.354166667,11.06,1.5
01/01/2012 09:00,2.86414078,0,1.375,11.26,13.29
01/01/2012 09:30,2.373942452,1,1.395833333,11.42,35.79
01/01/2012 10:00,-0.99489287,0,1.416666667,11.57,65.29
01/01/2012 10:30,2.42262817,0,1.4375,11.52,101.93
01/01/2012 11:00,1.790522525,0,1.458333333,11.67,122.29
01/01/2012 11:30,1.320575171,0,1.479166667,11.67,109.57
01/01/2012 12:00,0.506587759,0,1.5,11.67,93.07
01/01/2012 12:30,1.587643088,0,1.520833333,11.52,75.43
01/01/2012 13:00,2.821959308,0,1.541666667,11.42,62.93
01/01/2012 13:30,1.146405096,0,1.5625,10.75,23.07
01/01/2012 14:00,1.338521622,0,1.583333333,10.19,15.86
01/01/2012 14:30,3.10060701,0,1.604166667,10.04,8.07
01/01/2012 15:00,1.293903126,0,1.625,9.78,6.14
01/01/2012 15:30,2.708922136,0,1.645833333,9.63,5.29
01/01/2012 16:00,3.38014446,0,1.666666667,9.52,2.79
01/01/2012 16:30,-1.64072526,1,1.6875,9.68,0.43
01/01/2012 17:00,1.784815329,0,1.708333333,9.73,-0.43
01/01/2012 17:30,1.50205377,0,1.729166667,9.57,-0.43
01/01/2012 18:00,2.315033807,0,1.75,9.37,-0.14
01/01/2012 18:30,2.198207007,0,1.770833333,9.16,-0.43
01/01/2012 19:00,2.373508785,1,1.791666667,9.06,-0.14
01/01/2012 19:30,1.629195828,0,1.8125,9.11,-0.43
01/01/2012 20:00,1.737215498,0,1.833333333,9.16,-1.29
01/01/2012 20:30,0.867679766,1,1.854166667,9.06,-2.14
01/01/2012 21:00,2.260480993,0,1.875,8.76,-3.57
01/01/2012 21:30,1.756531216,0,1.895833333,8.29,-3.29
01/01/2012 22:00,0.660354363,1,1.916666667,7.88,-3.57
01/01/2012 22:30,0.529023081,1,1.9375,7.53,-3.29
01/01/2012 23:00,1.522619101,0,1.958333333,7.27,-4.14
01/01/2012 23:30,0.838683401,0,1.979166667,6.96,-4.14
02/01/2012 00:00,0.803198203,0,2,6.66,-4.14
02/01/2012 00:30,1.333178908,0,2.020833333,6.55,-4.43
02/01/2012 01:00,1.816104802,0,2.041666667,6.4,-4.43
02/01/2012 01:30,1.709279002,0,2.0625,6.14,-4.71
02/01/2012 02:00,1.40468868,0,2.083333333,5.84,-4.71
02/01/2012 02:30,1.03073893,0,2.104166667,5.48,-4.71
02/01/2012 03:00,0.69066197,0,2.125,5.32,-4.43
02/01/2012 03:30,1.010822269,0,2.145833333,5.27,-4.71
02/01/2012 04:00,0.669306302,0,2.166666667,5.12,-4.71
02/01/2012 04:30,1.595802292,0,2.1875,5.07,-4.43
02/01/2012 05:00,1.416686725,0,2.208333333,5.12,-4.43
02/01/2012 05:30,1.332131334,0,2.229166667,5.12,-4.71
02/01/2012 06:00,2.078125498,0,2.25,5.12,-4.71
02/01/2012 06:30,0.906662722,0,2.270833333,4.86,-4.71
02/01/2012 07:00,1.052530852,0,2.291666667,4.45,-5
02/01/2012 07:30,1.625926508,0,2.3125,4.2,-4.71
02/01/2012 08:00,1.000299952,0,2.333333333,3.94,-4.43
02/01/2012 08:30,1.153494971,0,2.354166667,3.79,3
02/01/2012 09:00,0.208107918,0,2.375,3.84,31.57
02/01/2012 09:30,0.550654672,0,2.395833333,4.2,73.93
02/01/2012 10:00,0.524475246,0,2.416666667,4.56,123.36
02/01/2012 10:30,1.180553143,0,2.4375,4.92,168.36
02/01/2012 11:00,0.712185664,0,2.458333333,5.32,204.71
02/01/2012 11:30,2.804362746,0,2.479166667,5.94,232.71
02/01/2012 12:00,1.25499314,0,2.5,6.25,251.07
02/01/2012 12:30,1.4369321,0,2.520833333,6.45,254.86
02/01/2012 13:00,-0.571876169,0,2.541666667,6.66,250.71
02/01/2012 13:30,0.934836684,0,2.5625,6.91,232.43
02/01/2012 14:00,1.065867062,0,2.583333333,7.32,201.79
02/01/2012 14:30,1.240953149,0,2.604166667,7.27,161.71
02/01/2012 15:00,1.833702914,0,2.625,7.12,116.07
02/01/2012 15:30,1.725836769,0,2.645833333,6.86,68.14
02/01/2012 16:00,0.898543145,0,2.666666667,6.35,19.14
02/01/2012 16:30,2.216056442,0,2.6875,5.99,-2.71
02/01/2012 17:00,0.598988704,0,2.708333333,5.27,-5.86
02/01/2012 17:30,0.242864806,1,2.729166667,4.97,-5.29
02/01/2012 18:00,-0.661615461,1,2.75,4.86,-5
02/01/2012 18:30,1.890342669,0,2.770833333,5.02,-4.71
02/01/2012 19:00,1.116039759,0,2.791666667,5.22,-5
02/01/2012 19:30,-0.409115174,1,2.8125,5.02,-5.29
02/01/2012 20:00,1.720309847,0,2.833333333,4.92,-5.29
02/01/2012 20:30,-0.57508149,1,2.854166667,5.02,-5
02/01/2012 21:00,-0.472319175,1,2.875,4.92,-4.71
02/01/2012 21:30,4.197210107,1,2.895833333,5.22,-3.86
02/01/2012 22:00,2.567616868,0,2.916666667,5.99,-2.43
02/01/2012 22:30,3.383271617,0,2.9375,6.5,-2.43
02/01/2012 23:00,2.522358097,0,2.958333333,6.81,-3.57
02/01/2012 23:30,2.302231553,0,2.979166667,7.01,-4.14
03/01/2012 00:00,-0.694562442,2,3,7.27,-3.29
03/01/2012 00:30,2.514835755,0,3.020833333,7.73,-3.86
03/01/2012 01:00,5.504067416,1,3.041666667,8.14,-2.14
03/01/2012 01:30,2.21227093,0,3.0625,8.14,-2.43
03/01/2012 02:00,2.332189654,0,3.083333333,8.35,-1
03/01/2012 02:30,1.803341876,0,3.104166667,8.45,-0.71
03/01/2012 03:00,1.116817437,1,3.125,8.65,-0.14
03/01/2012 03:30,2.595971293,0,3.145833333,8.76,-0.14
03/01/2012 04:00,1.474015591,1,3.166666667,8.76,-0.14
03/01/2012 04:30,3.340736364,1,3.1875,9.52,0.14
03/01/2012 05:00,3.047016838,0,3.208333333,9.93,0.21
03/01/2012 05:30,-3.42682657,0,3.229166667,10.24,0.14
03/01/2012 06:00,-2.545520144,0,3.25,10.39,0.14
03/01/2012 06:30,-2.732753703,0,3.270833333,10.6,0.14
03/01/2012 07:00,-2.599831555,0,3.291666667,10.75,-0.71
03/01/2012 07:30,-3.393763642,0,3.3125,10.8,-1
03/01/2012 08:00,-6.029751635,0,3.333333333,10.8,0.14
03/01/2012 08:30,-5.422044078,0,3.354166667,10.91,1.57
03/01/2012 09:00,-3.987237612,0,3.375,10.96,8.64
03/01/2012 09:30,-2.927571406,0,3.395833333,11.06,12.64
03/01/2012 10:00,-4.218305284,0,3.416666667,11.21,15.5
03/01/2012 10:30,-3.041281265,0,3.4375,11.42,27.86
03/01/2012 11:00,-6.204158036,0,3.458333333,11.57,19.43
03/01/2012 11:30,2.464547758,1,3.479166667,11.78,29.07
03/01/2012 12:00,3.135106875,2,3.5,10.55,27.71
03/01/2012 12:30,1.38608344,0,3.520833333,7.68,20.43
03/01/2012 13:00,1.735047695,1,3.541666667,7.17,55
03/01/2012 13:30,-1.842122554,1,3.5625,7.53,158.21
03/01/2012 14:00,0.817835312,1,3.583333333,8.19,181.79
03/01/2012 14:30,-0.993388383,0,3.604166667,8.5,45.29
03/01/2012 15:00,1.39612939,1,3.625,7.88,35.93
03/01/2012 15:30,-0.24373958,2,3.645833333,8.14,38.36
03/01/2012 16:00,1.194275184,0,3.666666667,8.24,13.29
03/01/2012 16:30,-1.617599907,1,3.6875,7.17,-1
03/01/2012 17:00,-1.228120622,1,3.708333333,7.12,-5
03/01/2012 17:30,1.539188692,0,3.729166667,6.86,-5.29
03/01/2012 18:00,1.143272952,1,3.75,6.45,-5.29
03/01/2012 18:30,2.377590892,0,3.770833333,6.35,-5.29
03/01/2012 19:00,1.141448865,0,3.791666667,6.4,-5.29
03/01/2012 19:30,0.722737879,0,3.8125,6.14,-5.57
03/01/2012 20:00,1.201562494,0,3.833333333,5.68,-5.57
03/01/2012 20:30,0.720727844,1,3.854166667,5.48,-5.29
03/01/2012 21:00,1.158709193,0,3.875,5.48,-5.29
03/01/2012 21:30,1.286959582,0,3.895833333,5.27,-5.29
03/01/2012 22:00,1.455474991,0,3.916666667,5.32,-5
03/01/2012 22:30,-0.660081692,2,3.9375,5.27,-5
03/01/2012 23:00,1.764988156,0,3.958333333,5.43,-5
03/01/2012 23:30,0.94546722,1,3.979166667,5.68,-4.71
04/01/2012 00:00,1.753306221,0,4,5.79,-3.57
04/01/2012 00:30,2.239447735,0,4.020833333,6.14,-3.86
04/01/2012 01:00,1.399701395,0,4.041666667,5.68,-5.29
04/01/2012 01:30,1.521038367,0,4.0625,5.07,-5.29
04/01/2012 02:00,1.477652073,0,4.083333333,4.86,-5
04/01/2012 02:30,1.215713366,0,4.104166667,4.81,-5
04/01/2012 03:00,1.439965577,0,4.125,4.66,-5.29
04/01/2012 03:30,1.688767609,1,4.145833333,4.56,-5.29
04/01/2012 04:00,1.605793693,0,4.166666667,4.45,-5.29
04/01/2012 04:30,1.151025722,0,4.1875,4.35,-5.29
04/01/2012 05:00,1.901133176,0,4.208333333,4.4,-5.29
04/01/2012 05:30,0.786747782,0,4.229166667,4.66,-5.29
04/01/2012 06:00,1.094108436,0,4.25,4.66,-5.29
04/01/2012 06:30,1.464915456,1,4.270833333,4.92,-5.29
04/01/2012 07:00,-0.535764692,1,4.291666667,4.81,-5.29
04/01/2012 07:30,1.343144323,0,4.3125,4.92,-4.71
04/01/2012 08:00,0.860807713,0,4.333333333,4.97,-3.57
04/01/2012 08:30,1.107028572,0,4.354166667,5.32,2.14
04/01/2012 09:00,1.645580882,0,4.375,5.68,17.64
04/01/2012 09:30,4.39E-02,2,4.395833333,5.58,49.86
04/01/2012 10:00,2.610132572,1,4.416666667,5.68,106.5
04/01/2012 10:30,1.488189759,1,4.4375,5.94,116.86
04/01/2012 11:00,1.219736291,1,4.458333333,6.25,154.29
04/01/2012 11:30,1.420793034,0,4.479166667,6.6,153.07
04/01/2012 12:00,-2.57570715,1,4.5,7.07,171.5
04/01/2012 12:30,0.77733517,0,4.520833333,7.32,140.86
04/01/2012 13:00,1.091285161,0,4.541666667,7.17,94
04/01/2012 13:30,0.784996527,0,4.5625,7.27,100.21
04/01/2012 14:00,1.236710236,1,4.583333333,7.48,76.57
04/01/2012 14:30,1.15511658,0,4.604166667,7.37,27.5
04/01/2012 15:00,1.039065296,0,4.625,7.07,29.86
04/01/2012 15:30,1.119173989,0,4.645833333,6.81,7.64
04/01/2012 16:00,0.543326551,0,4.666666667,6.96,3.07
04/01/2012 16:30,1.724518416,1,4.6875,7.42,-1.86
04/01/2012 17:00,1.400208841,0,4.708333333,7.63,-3.29
04/01/2012 17:30,1.580278545,0,4.729166667,7.78,-3
04/01/2012 18:00,1.286462723,0,4.75,7.73,-1.86
04/01/2012 18:30,1.358200865,1,4.770833333,8.09,-1.86
04/01/2012 19:00,2.204406324,0,4.791666667,8.19,-2.14
04/01/2012 19:30,1.507773939,0,4.8125,8.4,-3
04/01/2012 20:00,1.313452455,0,4.833333333,8.24,-2.71
04/01/2012 20:30,1.902968469,0,4.854166667,8.29,-3
04/01/2012 21:00,1.254881963,0,4.875,8.19,-2.14
04/01/2012 21:30,2.060815829,0,4.895833333,8.19,-2.14
04/01/2012 22:00,1.672813476,0,4.916666667,8.35,-1.86
04/01/2012 22:30,1.834145417,0,4.9375,8.45,-2.14
04/01/2012 23:00,1.411429964,0,4.958333333,8.65,-2.43
04/01/2012 23:30,1.488668992,0,4.979166667,8.86,-1.29
05/01/2012 00:00,-1.251528721,0,5,8.96,-1
05/01/2012 00:30,-1.123984279,0,5.020833333,9.11,-1
05/01/2012 01:00,0.377560993,2,5.041666667,9.27,-3.86
05/01/2012 01:30,-1.922040911,0,5.0625,9.47,-2.71
05/01/2012 02:00,-0.755984728,0,5.083333333,9.73,-4.14
05/01/2012 02:30,1.337612553,0,5.104166667,9.88,-4.14
05/01/2012 03:00,-2.432188484,0,5.125,9.93,-3.57
05/01/2012 03:30,-1.182285051,0,5.145833333,10.39,-2.43
05/01/2012 04:00,1.836706507,1,5.166666667,10.65,-3.29
05/01/2012 04:30,-1.714747603,0,5.1875,10.55,-3.29
05/01/2012 05:00,2.040169076,0,5.208333333,10.7,-2.14
05/01/2012 05:30,-3.006314247,0,5.229166667,11.16,-1.57
05/01/2012 06:00,-3.119324205,0,5.25,11.21,-2.14
05/01/2012 06:30,-2.581828201,0,5.270833333,11.37,-1.57
05/01/2012 07:00,2.114225608,0,5.291666667,11.37,-1.29
05/01/2012 07:30,1.645153614,0,5.3125,11.16,-3
05/01/2012 08:00,2.41313256,0,5.333333333,11.01,-4.71
05/01/2012 08:30,-1.507999705,0,5.354166667,10.8,1.57
05/01/2012 09:00,-1.714305308,0,5.375,10.7,17.29
05/01/2012 09:30,-11.67440532,0,5.395833333,10.39,43.93
05/01/2012 10:00,N/A,N/A,5.416666667,10.04,105.29
05/01/2012 10:30,-2.604187726,0,5.4375,10.39,173.71
05/01/2012 11:00,-2.16670611,0,5.458333333,9.16,115.93
05/01/2012 11:30,-0.924541295,2,5.479166667,8.55,183.29
05/01/2012 12:00,-0.933498896,0,5.5,8.24,234
05/01/2012 12:30,-2.285627852,0,5.520833333,8.96,204.21
05/01/2012 13:00,-2.02078759,0,5.541666667,9.32,265.79
05/01/2012 13:30,-2.921540385,0,5.5625,9.83,219.36
05/01/2012 14:00,-2.508257482,0,5.583333333,9.63,189.43
05/01/2012 14:30,-2.335086467,1,5.604166667,9.37,122.14
05/01/2012 15:00,-1.526140883,0,5.625,9.32,107.71
05/01/2012 15:30,-0.82003136,0,5.645833333,8.86,51.07
05/01/2012 16:00,-1.300712224,0,5.666666667,8.55,10.43
05/01/2012 16:30,1.001855554,0,5.6875,8.29,-1.86
05/01/2012 17:00,1.745636736,0,5.708333333,8.19,-3.57
05/01/2012 17:30,-0.547796426,2,5.729166667,8.24,-2.71
05/01/2012 18:00,1.017271072,0,5.75,8.24,-3
05/01/2012 18:30,1.364556021,0,5.770833333,7.78,-5
05/01/2012 19:00,1.732962332,0,5.791666667,7.37,-5.29
05/01/2012 19:30,1.484761404,0,5.8125,7.27,-5
05/01/2012 20:00,1.348300237,0,5.833333333,6.96,-5.29
05/01/2012 20:30,1.72945879,0,5.854166667,7.01,-5.29
05/01/2012 21:00,1.795319633,0,5.875,6.91,-5
05/01/2012 21:30,2.518245378,0,5.895833333,6.81,-5
05/01/2012 22:00,1.535210533,0,5.916666667,6.66,-5.29
05/01/2012 22:30,1.555088315,0,5.9375,6.45,-5
05/01/2012 23:00,1.906830416,0,5.958333333,6.71,-3.86
05/01/2012 23:30,1.613306151,0,5.979166667,7.07,-4.43
06/01/2012 00:00,1.552443072,0,6,7.01,-5
06/01/2012 00:30,1.619486012,0,6.020833333,6.66,-5
06/01/2012 01:00,1.520637323,0,6.041666667,6.55,-3.86
06/01/2012 01:30,1.034461407,0,6.0625,6.5,-4.71
06/01/2012 02:00,2.223487913,0,6.083333333,6.45,-4.71
06/01/2012 02:30,1.886866696,0,6.104166667,6.25,-5
06/01/2012 03:00,2.326720914,0,6.125,5.99,-5.29
06/01/2012 03:30,1.772642174,0,6.145833333,5.79,-5.29
06/01/2012 04:00,1.988315651,0,6.166666667,5.63,-5.57
06/01/2012 04:30,2.08095369,0,6.1875,5.53,-5.29
06/01/2012 05:00,1.211861376,0,6.208333333,5.12,-5.57
06/01/2012 05:30,1.5467297,0,6.229166667,4.92,-5
06/01/2012 06:00,1.11633644,0,6.25,4.81,-5.29
06/01/2012 06:30,0.312472158,0,6.270833333,4.51,-5.86
06/01/2012 07:00,0.346166875,1,6.291666667,4.15,-5.29
06/01/2012 07:30,-0.241695017,2,6.3125,3.79,-5.29
06/01/2012 08:00,-0.351202488,1,6.333333333,3.38,-3.86
06/01/2012 08:30,0.680456241,0,6.354166667,3.23,7.86
06/01/2012 09:00,0.940288313,0,6.375,3.38,45.71
06/01/2012 09:30,3.188813192,0,6.395833333,3.94,89.93
06/01/2012 10:00,4.041727519,0,6.416666667,4.61,124
06/01/2012 10:30,1.226117339,0,6.4375,4.97,169.07
06/01/2012 11:00,0.385972958,2,6.458333333,5.68,223
06/01/2012 11:30,1.667885768,1,6.479166667,6.76,236.79
06/01/2012 12:00,-0.358171863,1,6.5,7.42,269.71
06/01/2012 12:30,0.680897143,1,6.520833333,7.94,265.86
06/01/2012 13:00,-0.218346848,2,6.541666667,8.24,251.14
06/01/2012 13:30,1.422440561,0,6.5625,8.35,253.43
06/01/2012 14:00,-0.601112689,1,6.583333333,8.4,235.93
06/01/2012 14:30,1.27354987,0,6.604166667,8.29,96.5
06/01/2012 15:00,0.903988748,1,6.625,8.09,58.57
06/01/2012 15:30,1.181929456,0,6.645833333,7.94,39.07
06/01/2012 16:00,0.566799611,2,6.666666667,7.63,16.29
06/01/2012 16:30,0.533961808,1,6.6875,7.48,3
06/01/2012 17:00,1.281960465,0,6.708333333,7.32,-1
06/01/2012 17:30,1.95003673,0,6.729166667,7.37,-0.71
06/01/2012 18:00,1.799472584,0,6.75,7.42,-0.71
06/01/2012 18:30,1.783118728,0,6.770833333,7.53,-0.71
06/01/2012 19:00,1.096798897,0,6.791666667,7.68,-0.71
06/01/2012 19:30,2.141795513,0,6.8125,7.83,-0.71
06/01/2012 20:00,0.25977281,2,6.833333333,7.68,-1.86
06/01/2012 20:30,1.22313188,0,6.854166667,7.63,-1.86
06/01/2012 21:00,2.385249942,0,6.875,8.09,-0.71
06/01/2012 21:30,1.89371674,0,6.895833333,8.29,-0.71
06/01/2012 22:00,1.940714521,0,6.916666667,8.45,-0.71
06/01/2012 22:30,-0.704980279,2,6.9375,8.29,-0.43
06/01/2012 23:00,3.872250714,1,6.958333333,8.35,-0.43
06/01/2012 23:30,2.799929629,0,6.979166667,8.5,-0.43
07/01/2012 00:00,2.352679396,0,7,8.5,-0.43
07/01/2012 00:30,2.582559182,0,7.020833333,8.7,-0.71
07/01/2012 01:00,2.652528629,0,7.041666667,8.81,-0.71
07/01/2012 01:30,3.455037982,0,7.0625,9.11,-1
07/01/2012 02:00,3.054064145,0,7.083333333,9.47,-0.43
07/01/2012 02:30,2.029501035,0,7.104166667,9.52,-1.29
07/01/2012 03:00,1.923622382,0,7.125,9.47,-1
07/01/2012 03:30,2.907288928,0,7.145833333,9.42,-1.29
07/01/2012 04:00,1.880607932,0,7.166666667,9.57,-1
07/01/2012 04:30,1.521789664,0,7.1875,9.78,-1.29
07/01/2012 05:00,1.28548053,0,7.208333333,10.19,-1.29
07/01/2012 05:30,1.815606087,0,7.229166667,10.14,-3.86
07/01/2012 06:00,1.481679262,0,7.25,10.09,-3.86
07/01/2012 06:30,1.516864566,0,7.270833333,9.93,-3.29
07/01/2012 07:00,2.100222308,0,7.291666667,9.88,-4.43
07/01/2012 07:30,1.646173532,0,7.3125,9.63,-3.57
07/01/2012 08:00,2.225236406,1,7.333333333,9.63,-1.57
07/01/2012 08:30,2.352621398,0,7.354166667,9.47,4.71
07/01/2012 09:00,1.549123171,0,7.375,9.01,36.93
07/01/2012 09:30,0.91578683,0,7.395833333,8.81,84.64
07/01/2012 10:00,0.96750831,0,7.416666667,8.81,129.21
07/01/2012 10:30,0.356564653,1,7.4375,9.01,143.86
07/01/2012 11:00,0.412566208,0,7.458333333,8.96,131.71
07/01/2012 11:30,0.564674913,0,7.479166667,8.91,137.71
07/01/2012 12:00,1.026359215,1,7.5,9.37,268.57
07/01/2012 12:30,0.445735578,1,7.520833333,9.52,274.79
07/01/2012 13:00,0.690442712,0,7.541666667,9.57,239.71
07/01/2012 13:30,0.954807334,0,7.5625,9.57,204.71
07/01/2012 14:00,-0.603114405,0,7.583333333,9.63,215.71
07/01/2012 14:30,0.615015334,0,7.604166667,9.47,170.36
07/01/2012 15:00,1.59440745,0,7.625,9.37,115.71
07/01/2012 15:30,0.405582238,0,7.645833333,9.06,69.64
07/01/2012 16:00,-0.404527023,2,7.666666667,8.5,18.29
07/01/2012 16:30,0.190903593,1,7.6875,7.99,1.29
07/01/2012 17:00,-0.461530193,1,7.708333333,7.63,-3.29
07/01/2012 17:30,-0.325595612,2,7.729166667,7.22,-4.43
07/01/2012 18:00,2.291266773,0,7.75,7.01,-4.71
07/01/2012 18:30,2.773096,0,7.770833333,6.91,-3.57
07/01/2012 19:00,2.358133344,0,7.791666667,6.86,-2.71
07/01/2012 19:30,-0.972252496,1,7.8125,6.81,-3
07/01/2012 20:00,1.440572416,0,7.833333333,6.76,-2.71
07/01/2012 20:30,2.130461534,0,7.854166667,6.91,-2.43
07/01/2012 21:00,2.543239015,0,7.875,7.07,-1.86
07/01/2012 21:30,1.913846833,0,7.895833333,7.17,-1.86
07/01/2012 22:00,1.966348428,0,7.916666667,7.27,-1.86
07/01/2012 22:30,0.220209562,2,7.9375,7.32,-2.14
07/01/2012 23:00,2.136204739,0,7.958333333,7.27,-1.57
07/01/2012 23:30,1.157076774,0,7.979166667,7.12,-1
08/01/2012 00:00,1.226044129,0,8,7.12,-1
08/01/2012 00:30,1.80185663,0,8.020833333,7.17,-1
08/01/2012 01:00,2.074569606,0,8.041666667,7.32,-1
08/01/2012 01:30,1.564139394,0,8.0625,7.32,-1
08/01/2012 02:00,1.120994697,0,8.083333333,7.22,-1
08/01/2012 02:30,2.771586734,0,8.104166667,7.17,-1
08/01/2012 03:00,2.090115138,0,8.125,7.53,-1
08/01/2012 03:30,2.49166082,2,8.145833333,7.32,-1.29
08/01/2012 04:00,1.548254345,0,8.166666667,7.07,-1
08/01/2012 04:30,2.523852049,0,8.1875,7.07,-1
08/01/2012 05:00,1.75447218,0,8.208333333,6.96,-1
08/01/2012 05:30,3.109460432,1,8.229166667,7.01,-1
08/01/2012 06:00,2.620532589,1,8.25,7.27,-1
08/01/2012 06:30,2.475888463,0,8.270833333,7.53,-1.29
08/01/2012 07:00,2.820854331,0,8.291666667,7.68,-1
08/01/2012 07:30,1.708154812,0,8.3125,7.68,-1
08/01/2012 08:00,1.249692256,0,8.333333333,7.68,-1
08/01/2012 08:30,1.66455794,0,8.354166667,7.73,1.29
08/01/2012 09:00,0.713412967,0,8.375,7.73,6.86
08/01/2012 09:30,1.818571083,0,8.395833333,7.73,12.57
08/01/2012 10:00,1.210824561,0,8.416666667,7.78,28.71
08/01/2012 10:30,1.270762505,0,8.4375,8.04,68
08/01/2012 11:00,1.971403636,0,8.458333333,8.24,105.86
08/01/2012 11:30,0.792006199,0,8.479166667,8.4,121.43
08/01/2012 12:00,1.65544279,1,8.5,8.29,135.57
08/01/2012 12:30,0.847198586,1,8.520833333,8.29,128.86
08/01/2012 13:00,4.024605626,1,8.541666667,8.55,197.14
08/01/2012 13:30,0.373291296,1,8.5625,9.01,161.79
08/01/2012 14:00,1.48784506,1,8.583333333,9.22,159.57
08/01/2012 14:30,-0.212116492,1,8.604166667,9.32,113.21
08/01/2012 15:00,1.182954411,0,8.625,9.32,86.43
08/01/2012 15:30,2.523608494,1,8.645833333,9.27,33.36
08/01/2012 16:00,0.549255,1,8.666666667,9.11,15
08/01/2012 16:30,1.14284246,0,8.6875,9.11,3
08/01/2012 17:00,0.754336782,0,8.708333333,9.06,-0.43
08/01/2012 17:30,1.858369835,0,8.729166667,8.96,-1
08/01/2012 18:00,0.882187357,0,8.75,8.86,-1.29
08/01/2012 18:30,2.330453766,0,8.770833333,9.01,-1.29
08/01/2012 19:00,-1.102121319,2,8.791666667,9.06,-1.29
08/01/2012 19:30,2.584866848,0,8.8125,8.96,-2.43
08/01/2012 20:00,2.582958791,0,8.833333333,8.76,-4.14
08/01/2012 20:30,3.582073021,0,8.854166667,8.5,-4.43
08/01/2012 21:00,1.924283569,1,8.875,8.4,-4.71
08/01/2012 21:30,2.027759188,0,8.895833333,8.24,-4.43
08/01/2012 22:00,3.256435837,0,8.916666667,8.09,-4.43
08/01/2012 22:30,2.720925223,0,8.9375,7.99,-3.29
08/01/2012 23:00,1.951296441,0,8.958333333,8.09,-4.14
08/01/2012 23:30,3.498211779,0,8.979166667,8.29,-1.29
09/01/2012 00:00,8.146880694,0,9,8.96,-3.29
09/01/2012 00:30,1.360560928,0,9.020833333,9.16,-3
09/01/2012 01:00,1.309117732,0,9.041666667,9.27,-3.29
09/01/2012 01:30,1.914426956,0,9.0625,9.11,-3.86
09/01/2012 02:00,1.32419646,0,9.083333333,8.81,-3.86
09/01/2012 02:30,1.681881893,0,9.104166667,8.96,-1.29
09/01/2012 03:00,2.031171401,0,9.125,9.22,-1.29
09/01/2012 03:30,1.387414025,0,9.145833333,9.37,-1.29
09/01/2012 04:00,-0.865583987,1,9.166666667,9.32,-1.29
09/01/2012 04:30,1.53359415,0,9.1875,9.32,-1.29
09/01/2012 05:00,1.34348582,0,9.208333333,9.16,-1.29
09/01/2012 05:30,2.490330484,0,9.229166667,9.16,-1.29
09/01/2012 06:00,2.367672479,0,9.25,9.27,-1.29
09/01/2012 06:30,1.680329404,0,9.270833333,9.22,-1.29
09/01/2012 07:00,2.394539394,1,9.291666667,9.11,-1.57
09/01/2012 07:30,2.406588297,0,9.3125,9.11,-1.29
09/01/2012 08:00,1.316921603,0,9.333333333,9.22,-0.71
09/01/2012 08:30,0.806858894,0,9.354166667,9.22,2.86
09/01/2012 09:00,1.242179046,1,9.375,9.27,15.64
09/01/2012 09:30,2.533635904,0,9.395833333,9.42,38.57
09/01/2012 10:00,1.635161441,0,9.416666667,9.68,77.86
09/01/2012 10:30,-2.631808565,2,9.4375,10.24,168.36
09/01/2012 11:00,1.281451975,1,9.458333333,10.6,134.86
09/01/2012 11:30,-1.607149993,1,9.479166667,10.85,212
09/01/2012 12:00,4.445453375,0,9.5,11.16,189.86
09/01/2012 12:30,1.266524258,1,9.520833333,11.21,134.36
09/01/2012 13:00,0.684041609,1,9.541666667,11.16,202.93
09/01/2012 13:30,0.608990906,0,9.5625,11.42,201.36
09/01/2012 14:00,0.451346917,1,9.583333333,11.32,97.14
09/01/2012 14:30,1.189006698,0,9.604166667,11.01,60.14
09/01/2012 15:00,1.273957566,1,9.625,10.91,58.86
09/01/2012 15:30,2.054733766,0,9.645833333,10.6,33.36
09/01/2012 16:00,1.5191782,0,9.666666667,10.04,21
09/01/2012 16:30,1.542373148,0,9.6875,10.19,2.43
09/01/2012 17:00,1.357211123,0,9.708333333,10.19,-1
09/01/2012 17:30,1.699748172,0,9.729166667,10.09,-0.71
09/01/2012 18:00,0.996655535,0,9.75,9.98,-2.43
09/01/2012 18:30,1.921093693,0,9.770833333,9.88,-0.71
09/01/2012 19:00,2.157019128,0,9.791666667,9.88,-1.29
09/01/2012 19:30,1.409028247,0,9.8125,9.83,-1
